EBLNRBMF,2011-04-02,2011-04-01,42.60,42.60274389
EXIM1STMF,2011-04-02,2011-04-01,47.60,53.60475429
FBFIF,2011-04-02,2011-04-01,42.33,39.33077512
GRAMEEN1,2011-04-02,2011-04-01,48.87,46.86753166
GRAMEENS2,2011-04-02,2011-04-01,47.86,45.86091486
GREENDELMF,2011-04-02,2011-04-01,38.04,41.04307726
ICB1STNRB,2011-04-02,2011-04-01,70.13,72.13194883
ICB2NDNRB,2011-04-02,2011-04-01,45.92,46.9194047
ICB3RDNRB,2011-04-02,2011-04-01,44.65,49.64974376
ICBAMCL2ND,2011-04-02,2011-04-01,44.97,44.96746621
ICBEPMF1S1,2011-04-02,2011-04-01,43.65,44.65228033
ICBISLAMIC,2011-04-02,2011-04-01,58.25,58.24874071
ICBSONALI1,2011-04-02,2011-04-01,43.97,42.97325524
IFIC1STMF,2011-04-02,2011-04-01,41.85,46.85182164
IFILISLMF1,2011-04-02,2011-04-01,38.13,38.12986625
LRGLOBMF1,2011-04-02,2011-04-01,43.76,45.76494362
MBL1STMF,2011-04-02,2011-04-01,40.18,46.18022454
 NCCBLMF1 ,2011-04-02,2011-04-01,41.61,46.60728522
NLI1STMF ,2011-04-02,2011-04-01,44.13,44.12835477
PF1STMF,2011-04-02,2011-04-01,41.92,40.91579304
PHPMF1,2011-04-02,2011-04-01,42.31,48.30517019
POPULAR1MF,2011-04-02,2011-04-01,43.15,49.15334938
PRIME1ICBA,2011-04-02,2011-04-01,47.09,44.09433913
RELIANCE1,2011-04-02,2011-04-01,47.53,49.53341175
SEBL1STMF,2011-04-02,2011-04-01,42.80,47.80007925
TRUSTB1MF,2011-04-02,2011-04-01,43.16,48.16132051
1JANATAMF,2011-04-09,2011-04-08,43.07,45.06600391
1st ICB,2011-04-09,2011-04-08,202.46,203.4648213
1STPRIMFMF,2011-04-09,2011-04-08,44.64,41.64467729
2nd ICB,2011-04-09,2011-04-08,137.98,134.975718
3rd ICB,2011-04-09,2011-04-08,107.82,107.8156649
4th ICB,2011-04-09,2011-04-08,119.74,124.7382244
5th ICB,2011-04-09,2011-04-08,88.61,90.60897435
6th ICB,2011-04-09,2011-04-08,71.77,71.77379372
7th ICB,2011-04-09,2011-04-08,74.62,78.61703134
8th ICB,2011-04-09,2011-04-08,64.64,69.63874489
ABB1STMF ,2011-04-09,2011-04-08,44.46,46.45690069
AIBL1STIMF,2011-04-09,2011-04-08,42.34,40.34402348
AIMS1STMF,2011-04-09,2011-04-08,43.33,47.33419195
DBH1STMF,2011-04-09,2011-04-08,42.77,45.76994861
EBL1STMF,2011-04-09,2011-04-08,49.09,48.08971372
EBLNRBMF,2011-04-09,2011-04-08,43.13,48.13223757
EXIM1STMF,2011-04-09,2011-04-08,47.82,46.81991685
FBFIF,2011-04-09,2011-04-08,42.59,39.58793618
GRAMEEN1,2011-04-09,2011-04-08,48.95,48.95449395
GRAMEENS2,2011-04-09,2011-04-08,48.45,52.4540664
GREENDELMF,2011-04-09,2011-04-08,38.41,40.40835744
ICB1STNRB,2011-04-09,2011-04-08,70.62,74.62097492
ICB2NDNRB,2011-04-09,2011-04-08,46.16,49.16416642
ICB3RDNRB,2011-04-09,2011-04-08,44.87,44.86544305
ICBAMCL2ND,2011-04-09,2011-04-08,44.98,41.97713628
ICBEPMF1S1,2011-04-09,2011-04-08,44.63,43.63151823
ICBISLAMIC,2011-04-09,2011-04-08,58.82,64.82230985
ICBSONALI1,2011-04-09,2011-04-08,44.90,43.89513626
IFIC1STMF,2011-04-09,2011-04-08,42.64,41.64074803
IFILISLMF1,2011-04-09,2011-04-08,38.40,41.39935386
LRGLOBMF1,2011-04-09,2011-04-08,43.90,47.89934138
MBL1STMF,2011-04-09,2011-04-08,40.66,40.65577157
 NCCBLMF1 ,2011-04-09,2011-04-08,42.03,45.03055552
NLI1STMF ,2011-04-09,2011-04-08,44.18,46.17528544
PF1STMF,2011-04-09,2011-04-08,42.69,45.68877997
PHPMF1,2011-04-09,2011-04-08,42.66,42.66470638
POPULAR1MF,2011-04-09,2011-04-08,43.42,43.41899317
PRIME1ICBA,2011-04-09,2011-04-08,47.42,49.41513513
RELIANCE1,2011-04-09,2011-04-08,48.22,47.2249403
SEBL1STMF,2011-04-09,2011-04-08,43.18,49.17988591
TRUSTB1MF,2011-04-09,2011-04-08,44.04,43.03755875
1JANATAMF,2011-04-16,2011-04-15,43.12,46.12225223
1st ICB,2011-04-16,2011-04-15,203.03,200.0347475
1STPRIMFMF,2011-04-16,2011-04-15,45.49,44.48887807
2nd ICB,2011-04-16,2011-04-15,138.32,140.3212706
3rd ICB,2011-04-16,2011-04-15,108.07,112.067449
4th ICB,2011-04-16,2011-04-15,120.72,118.7187612
5th ICB,2011-04-16,2011-04-15,89.27,90.27354115
6th ICB,2011-04-16,2011-04-15,72.48,78.47564061
7th ICB,2011-04-16,2011-04-15,75.07,73.07323845
8th ICB,2011-04-16,2011-04-15,65.17,64.16699643
ABB1STMF ,2011-04-16,2011-04-15,44.82,49.81709639
AIBL1STIMF,2011-04-16,2011-04-15,42.75,40.75470651
AIMS1STMF,2011-04-16,2011-04-15,43.69,42.68770719
DBH1STMF,2011-04-16,2011-04-15,42.97,40.96582333
EBL1STMF,2011-04-16,2011-04-15,49.51,47.51403696
EBLNRBMF,2011-04-16,2011-04-15,43.63,46.62954231
EXIM1STMF,2011-04-16,2011-04-15,48.08,46.07804122
FBFIF,2011-04-16,2011-04-15,43.05,49.05284492
GRAMEEN1,2011-04-16,2011-04-15,48.98,53.97622867
GRAMEENS2,2011-04-16,2011-04-15,49.17,53.16819815
GREENDELMF,2011-04-16,2011-04-15,38.47,38.46539999
ICB1STNRB,2011-04-16,2011-04-15,70.91,75.90983105
ICB2NDNRB,2011-04-16,2011-04-15,46.75,50.75219259
ICB3RDNRB,2011-04-16,2011-04-15,45.22,45.22261106
ICBAMCL2ND,2011-04-16,2011-04-15,45.77,51.77256551
ICBEPMF1S1,2011-04-16,2011-04-15,45.55,44.5516712
ICBISLAMIC,2011-04-16,2011-04-15,59.61,57.60900567
ICBSONALI1,2011-04-16,2011-04-15,45.37,45.36965613
IFIC1STMF,2011-04-16,2011-04-15,43.63,41.62989636
IFILISLMF1,2011-04-16,2011-04-15,38.79,37.79005009
LRGLOBMF1,2011-04-16,2011-04-15,44.58,42.58140149
MBL1STMF,2011-04-16,2011-04-15,41.49,40.49162946
 NCCBLMF1 ,2011-04-16,2011-04-15,42.40,42.39923467
NLI1STMF ,2011-04-16,2011-04-15,44.55,42.55146145
PF1STMF,2011-04-16,2011-04-15,42.73,46.73017582
PHPMF1,2011-04-16,2011-04-15,43.17,47.16999486
POPULAR1MF,2011-04-16,2011-04-15,44.14,44.14337935
PRIME1ICBA,2011-04-16,2011-04-15,47.88,49.87813005
RELIANCE1,2011-04-16,2011-04-15,49.05,55.04712961
SEBL1STMF,2011-04-16,2011-04-15,43.48,48.47970661
TRUSTB1MF,2011-04-16,2011-04-15,44.88,43.87856213
1JANATAMF,2011-04-23,2011-04-22,43.92,47.91812216
1st ICB,2011-04-23,2011-04-22,203.12,204.1208841
1STPRIMFMF,2011-04-23,2011-04-22,46.45,51.45296998
2nd ICB,2011-04-23,2011-04-22,138.37,137.3715533
3rd ICB,2011-04-23,2011-04-22,108.11,107.1071456
4th ICB,2011-04-23,2011-04-22,121.11,126.1050207
5th ICB,2011-04-23,2011-04-22,89.69,88.69261701
6th ICB,2011-04-23,2011-04-22,72.88,75.87562713
7th ICB,2011-04-23,2011-04-22,75.84,78.843148
8th ICB,2011-04-23,2011-04-22,66.06,70.06190861
ABB1STMF ,2011-04-23,2011-04-22,45.65,46.65081957
AIBL1STIMF,2011-04-23,2011-04-22,43.11,44.10954459
AIMS1STMF,2011-04-23,2011-04-22,43.91,45.90951033
DBH1STMF,2011-04-23,2011-04-22,43.47,41.47030599
EBL1STMF,2011-04-23,2011-04-22,49.82,46.81654683
EBLNRBMF,2011-04-23,2011-04-22,43.88,49.88145661
EXIM1STMF,2011-04-23,2011-04-22,48.94,45.93719887
FBFIF,2011-04-23,2011-04-22,43.90,49.89642449
GRAMEEN1,2011-04-23,2011-04-22,49.66,49.66026617
GRAMEENS2,2011-04-23,2011-04-22,50.09,50.08550242
GREENDELMF,2011-04-23,2011-04-22,39.12,41.12198143
ICB1STNRB,2011-04-23,2011-04-22,71.18,69.17709445
ICB2NDNRB,2011-04-23,2011-04-22,47.27,45.27005042
ICB3RDNRB,2011-04-23,2011-04-22,45.68,43.6774012
ICBAMCL2ND,2011-04-23,2011-04-22,46.56,45.55982351
ICBEPMF1S1,2011-04-23,2011-04-22,46.43,44.43258859
ICBISLAMIC,2011-04-23,2011-04-22,59.95,60.94986443
ICBSONALI1,2011-04-23,2011-04-22,45.96,51.95561133
IFIC1STMF,2011-04-23,2011-04-22,44.40,43.40271061
IFILISLMF1,2011-04-23,2011-04-22,39.25,39.25151089
LRGLOBMF1,2011-04-23,2011-04-22,45.29,51.28908321
MBL1STMF,2011-04-23,2011-04-22,42.11,40.11424812
 NCCBLMF1 ,2011-04-23,2011-04-22,42.42,46.41848281
NLI1STMF ,2011-04-23,2011-04-22,44.89,47.88726058
PF1STMF,2011-04-23,2011-04-22,43.63,47.62650788
PHPMF1,2011-04-23,2011-04-22,43.94,42.94400859
POPULAR1MF,2011-04-23,2011-04-22,44.19,41.18641345
PRIME1ICBA,2011-04-23,2011-04-22,48.35,47.34653997
RELIANCE1,2011-04-23,2011-04-22,49.07,55.06875206
SEBL1STMF,2011-04-23,2011-04-22,43.67,41.66785521
TRUSTB1MF,2011-04-23,2011-04-22,45.19,51.19368224
1JANATAMF,2011-04-30,2011-04-29,44.11,43.1142587
1st ICB,2011-04-30,2011-04-29,203.36,200.3580441
1STPRIMFMF,2011-04-30,2011-04-29,46.55,45.54734247
2nd ICB,2011-04-30,2011-04-29,139.28,139.2806608
3rd ICB,2011-04-30,2011-04-29,108.11,113.1089891
4th ICB,2011-04-30,2011-04-29,122.02,125.0179772
5th ICB,2011-04-30,2011-04-29,89.76,95.7588186
6th ICB,2011-04-30,2011-04-29,73.62,77.61990684
7th ICB,2011-04-30,2011-04-29,76.31,76.31325814
8th ICB,2011-04-30,2011-04-29,66.12,63.1176548
ABB1STMF ,2011-04-30,2011-04-29,45.71,42.71159673
AIBL1STIMF,2011-04-30,2011-04-29,43.83,46.8343957
AIMS1STMF,2011-04-30,2011-04-29,44.38,45.37581844
DBH1STMF,2011-04-30,2011-04-29,44.30,41.30004546
EBL1STMF,2011-04-30,2011-04-29,50.16,52.15952582
EBLNRBMF,2011-04-30,2011-04-29,44.16,47.15548655
EXIM1STMF,2011-04-30,2011-04-29,49.83,48.83461415
FBFIF,2011-04-30,2011-04-29,44.40,42.40224494
GRAMEEN1,2011-04-30,2011-04-29,50.12,55.12256637
GRAMEENS2,2011-04-30,2011-04-29,50.29,47.28529113
GREENDELMF,2011-04-30,2011-04-29,39.71,37.71119613
ICB1STNRB,2011-04-30,2011-04-29,71.23,77.22563478
ICB2NDNRB,2011-04-30,2011-04-29,47.34,45.34359146
ICB3RDNRB,2011-04-30,2011-04-29,45.80,49.8022906
ICBAMCL2ND,2011-04-30,2011-04-29,46.81,51.81162471
ICBEPMF1S1,2011-04-30,2011-04-29,46.64,43.64460311
ICBISLAMIC,2011-04-30,2011-04-29,60.23,65.23333241
ICBSONALI1,2011-04-30,2011-04-29,46.69,50.68540589
IFIC1STMF,2011-04-30,2011-04-29,44.99,43.98599765
IFILISLMF1,2011-04-30,2011-04-29,40.06,40.06044025
LRGLOBMF1,2011-04-30,2011-04-29,45.56,49.55706573
MBL1STMF,2011-04-30,2011-04-29,43.01,44.01054613
 NCCBLMF1 ,2011-04-30,2011-04-29,43.20,46.19988498
NLI1STMF ,2011-04-30,2011-04-29,44.92,47.92192046
PF1STMF,2011-04-30,2011-04-29,44.39,49.3852706
PHPMF1,2011-04-30,2011-04-29,44.18,44.18421708
POPULAR1MF,2011-04-30,2011-04-29,44.25,50.25045422
PRIME1ICBA,2011-04-30,2011-04-29,48.62,49.61658148
RELIANCE1,2011-04-30,2011-04-29,49.42,53.42388328
SEBL1STMF,2011-04-30,2011-04-29,43.91,41.91319751
TRUSTB1MF,2011-04-30,2011-04-29,45.35,43.34563509
1JANATAMF,2011-05-07,2011-05-06,44.58,50.58392435
1st ICB,2011-05-07,2011-05-06,203.78,204.7829221
1STPRIMFMF,2011-05-07,2011-05-06,47.21,49.21037029
2nd ICB,2011-05-07,2011-05-06,140.03,138.0250455
3rd ICB,2011-05-07,2011-05-06,108.30,112.301365
4th ICB,2011-05-07,2011-05-06,122.80,124.8023066
5th ICB,2011-05-07,2011-05-06,90.71,93.71031393
6th ICB,2011-05-07,2011-05-06,74.48,72.47603348
7th ICB,2011-05-07,2011-05-06,76.64,79.63695931
8th ICB,2011-05-07,2011-05-06,66.43,71.42832256
ABB1STMF ,2011-05-07,2011-05-06,45.76,49.75630042
AIBL1STIMF,2011-05-07,2011-05-06,43.84,42.84390574
AIMS1STMF,2011-05-07,2011-05-06,44.52,48.51528329
DBH1STMF,2011-05-07,2011-05-06,44.40,50.40265784
EBL1STMF,2011-05-07,2011-05-06,51.06,56.05550307
EBLNRBMF,2011-05-07,2011-05-06,44.20,47.20171466
EXIM1STMF,2011-05-07,2011-05-06,50.45,47.44572035
FBFIF,2011-05-07,2011-05-06,45.20,47.19610047
GRAMEEN1,2011-05-07,2011-05-06,50.75,52.75488708
GRAMEENS2,2011-05-07,2011-05-06,50.83,49.8344261
GREENDELMF,2011-05-07,2011-05-06,40.07,37.06780092
ICB1STNRB,2011-05-07,2011-05-06,72.09,71.08586028
ICB2NDNRB,2011-05-07,2011-05-06,47.95,46.95057515
ICB3RDNRB,2011-05-07,2011-05-06,46.49,50.48754218
ICBAMCL2ND,2011-05-07,2011-05-06,46.93,49.9289811
ICBEPMF1S1,2011-05-07,2011-05-06,47.56,48.56448458
ICBISLAMIC,2011-05-07,2011-05-06,60.27,66.26548219
ICBSONALI1,2011-05-07,2011-05-06,47.41,47.41087746
IFIC1STMF,2011-05-07,2011-05-06,45.10,45.10367164
IFILISLMF1,2011-05-07,2011-05-06,40.14,41.14367274
LRGLOBMF1,2011-05-07,2011-05-06,46.05,50.05269208
MBL1STMF,2011-05-07,2011-05-06,43.39,49.3865227
 NCCBLMF1 ,2011-05-07,2011-05-06,43.59,46.58738526
NLI1STMF ,2011-05-07,2011-05-06,45.44,42.43517274
PF1STMF,2011-05-07,2011-05-06,44.81,48.80957723
PHPMF1,2011-05-07,2011-05-06,44.85,45.84879627
POPULAR1MF,2011-05-07,2011-05-06,44.63,46.62588661
PRIME1ICBA,2011-05-07,2011-05-06,49.13,51.12852694
RELIANCE1,2011-05-07,2011-05-06,49.52,51.51991331
SEBL1STMF,2011-05-07,2011-05-06,44.38,45.382454
TRUSTB1MF,2011-05-07,2011-05-06,45.46,49.45638134
1JANATAMF,2011-05-14,2011-05-13,45.42,47.4244104
1st ICB,2011-05-14,2011-05-13,204.18,202.1785527
1STPRIMFMF,2011-05-14,2011-05-13,47.33,46.32580129
2nd ICB,2011-05-14,2011-05-13,140.95,145.9455894
3rd ICB,2011-05-14,2011-05-13,109.05,106.0526666
4th ICB,2011-05-14,2011-05-13,123.39,120.3878778
5th ICB,2011-05-14,2011-05-13,90.87,90.86553167
6th ICB,2011-05-14,2011-05-13,75.42,73.41554837
7th ICB,2011-05-14,2011-05-13,77.58,79.57826246
8th ICB,2011-05-14,2011-05-13,67.11,70.1074945
ABB1STMF ,2011-05-14,2011-05-13,46.49,52.48604318
AIBL1STIMF,2011-05-14,2011-05-13,44.47,48.47290533
AIMS1STMF,2011-05-14,2011-05-13,45.49,47.48760598
DBH1STMF,2011-05-14,2011-05-13,45.05,47.05373865
EBL1STMF,2011-05-14,2011-05-13,51.63,50.63216331
EBLNRBMF,2011-05-14,2011-05-13,44.43,49.43235767
EXIM1STMF,2011-05-14,2011-05-13,50.65,49.6471894
FBFIF,2011-05-14,2011-05-13,45.22,45.22453508
GRAMEEN1,2011-05-14,2011-05-13,51.51,53.51327535
GRAMEENS2,2011-05-14,2011-05-13,51.55,52.55071009
GREENDELMF,2011-05-14,2011-05-13,40.49,37.48583001
ICB1STNRB,2011-05-14,2011-05-13,72.77,72.76880531
ICB2NDNRB,2011-05-14,2011-05-13,48.04,48.04008964
ICB3RDNRB,2011-05-14,2011-05-13,46.95,51.94796989
ICBAMCL2ND,2011-05-14,2011-05-13,47.87,44.87374011
ICBEPMF1S1,2011-05-14,2011-05-13,48.01,50.01469881
ICBISLAMIC,2011-05-14,2011-05-13,60.31,59.3086185
ICBSONALI1,2011-05-14,2011-05-13,47.75,50.75371143
IFIC1STMF,2011-05-14,2011-05-13,45.84,49.83730092
IFILISLMF1,2011-05-14,2011-05-13,40.80,42.79646812
LRGLOBMF1,2011-05-14,2011-05-13,46.72,49.71780588
MBL1STMF,2011-05-14,2011-05-13,43.88,46.87526696
 NCCBLMF1 ,2011-05-14,2011-05-13,44.05,50.04723422
NLI1STMF ,2011-05-14,2011-05-13,45.65,43.65178902
PF1STMF,2011-05-14,2011-05-13,45.65,48.64766982
PHPMF1,2011-05-14,2011-05-13,45.84,42.84365757
POPULAR1MF,2011-05-14,2011-05-13,45.47,46.46651417
PRIME1ICBA,2011-05-14,2011-05-13,49.54,55.53907876
RELIANCE1,2011-05-14,2011-05-13,50.09,49.08521245
SEBL1STMF,2011-05-14,2011-05-13,44.42,48.41680828
TRUSTB1MF,2011-05-14,2011-05-13,46.15,52.14754855
1JANATAMF,2011-05-21,2011-05-20,45.61,42.60670033
1st ICB,2011-05-21,2011-05-20,204.89,207.8919725
1STPRIMFMF,2011-05-21,2011-05-20,47.59,51.58538218
2nd ICB,2011-05-21,2011-05-20,141.70,147.6950038
3rd ICB,2011-05-21,2011-05-20,109.62,111.6216768
4th ICB,2011-05-21,2011-05-20,124.36,127.361996
5th ICB,2011-05-21,2011-05-20,91.71,97.71213832
6th ICB,2011-05-21,2011-05-20,76.18,75.18487197
7th ICB,2011-05-21,2011-05-20,78.30,79.30223359
8th ICB,2011-05-21,2011-05-20,67.38,71.38464699
ABB1STMF ,2011-05-21,2011-05-20,47.41,48.40515261
AIBL1STIMF,2011-05-21,2011-05-20,45.38,42.37791258
AIMS1STMF,2011-05-21,2011-05-20,46.14,45.14206837
DBH1STMF,2011-05-21,2011-05-20,45.60,51.60203958
EBL1STMF,2011-05-21,2011-05-20,51.72,57.72341221
EBLNRBMF,2011-05-21,2011-05-20,45.14,48.14191689
EXIM1STMF,2011-05-21,2011-05-20,51.54,49.54066815
FBFIF,2011-05-21,2011-05-20,46.08,50.07910752
GRAMEEN1,2011-05-21,2011-05-20,52.48,51.48207633
GRAMEENS2,2011-05-21,2011-05-20,51.56,49.55730441
GREENDELMF,2011-05-21,2011-05-20,40.59,41.58653118
ICB1STNRB,2011-05-21,2011-05-20,73.58,73.5833987
ICB2NDNRB,2011-05-21,2011-05-20,48.78,53.78280895
ICB3RDNRB,2011-05-21,2011-05-20,47.47,47.46723009
ICBAMCL2ND,2011-05-21,2011-05-20,48.38,46.38482613
ICBEPMF1S1,2011-05-21,2011-05-20,48.73,53.73017025
ICBISLAMIC,2011-05-21,2011-05-20,60.68,60.67719167
ICBSONALI1,2011-05-21,2011-05-20,48.26,47.25826332
IFIC1STMF,2011-05-21,2011-05-20,46.78,46.78127365
IFILISLMF1,2011-05-21,2011-05-20,40.80,44.79836618
LRGLOBMF1,2011-05-21,2011-05-20,46.74,43.74215187
MBL1STMF,2011-05-21,2011-05-20,44.54,43.53980397
 NCCBLMF1 ,2011-05-21,2011-05-20,44.92,45.92491079
NLI1STMF ,2011-05-21,2011-05-20,45.94,47.93791107
PF1STMF,2011-05-21,2011-05-20,45.68,42.68244435
PHPMF1,2011-05-21,2011-05-20,46.70,47.69838161
POPULAR1MF,2011-05-21,2011-05-20,46.01,47.01128512
PRIME1ICBA,2011-05-21,2011-05-20,50.11,54.11490135
RELIANCE1,2011-05-21,2011-05-20,50.62,56.62143192
SEBL1STMF,2011-05-21,2011-05-20,45.05,48.05086096
TRUSTB1MF,2011-05-21,2011-05-20,46.70,48.70453648
1JANATAMF,2011-05-28,2011-05-27,46.48,43.48103057
1st ICB,2011-05-28,2011-05-27,205.22,209.2203093
1STPRIMFMF,2011-05-28,2011-05-27,48.46,51.46108369
2nd ICB,2011-05-28,2011-05-27,142.06,148.0629546
3rd ICB,2011-05-28,2011-05-27,110.16,111.1634204
4th ICB,2011-05-28,2011-05-27,124.86,127.8633689
5th ICB,2011-05-28,2011-05-27,91.84,93.84266696
6th ICB,2011-05-28,2011-05-27,76.50,79.50135658
7th ICB,2011-05-28,2011-05-27,79.15,76.14801292
8th ICB,2011-05-28,2011-05-27,68.12,70.12402365
ABB1STMF ,2011-05-28,2011-05-27,47.66,44.66042284
AIBL1STIMF,2011-05-28,2011-05-27,45.98,47.98484828
AIMS1STMF,2011-05-28,2011-05-27,46.67,45.67451772
DBH1STMF,2011-05-28,2011-05-27,46.01,49.00681083
EBL1STMF,2011-05-28,2011-05-27,51.73,48.72830963
EBLNRBMF,2011-05-28,2011-05-27,45.58,48.58218134
EXIM1STMF,2011-05-28,2011-05-27,51.86,49.85562598
FBFIF,2011-05-28,2011-05-27,46.96,44.96153501
GRAMEEN1,2011-05-28,2011-05-27,52.80,57.80056227
GRAMEENS2,2011-05-28,2011-05-27,52.01,58.00775087
GREENDELMF,2011-05-28,2011-05-27,41.42,46.42277105
ICB1STNRB,2011-05-28,2011-05-27,73.67,77.66973418
ICB2NDNRB,2011-05-28,2011-05-27,49.39,48.38731364
ICB3RDNRB,2011-05-28,2011-05-27,47.78,53.78359172
ICBAMCL2ND,2011-05-28,2011-05-27,48.68,45.67870149
ICBEPMF1S1,2011-05-28,2011-05-27,49.63,52.62778934
ICBISLAMIC,2011-05-28,2011-05-27,61.26,60.25867178
ICBSONALI1,2011-05-28,2011-05-27,48.93,48.93456364
IFIC1STMF,2011-05-28,2011-05-27,47.70,51.69906778
IFILISLMF1,2011-05-28,2011-05-27,40.97,39.97487249
LRGLOBMF1,2011-05-28,2011-05-27,47.16,45.15940988
MBL1STMF,2011-05-28,2011-05-27,45.36,44.35767991
 NCCBLMF1 ,2011-05-28,2011-05-27,45.40,42.39989753
NLI1STMF ,2011-05-28,2011-05-27,46.65,52.65487333
PF1STMF,2011-05-28,2011-05-27,46.57,50.57415277
PHPMF1,2011-05-28,2011-05-27,46.75,45.75365135
POPULAR1MF,2011-05-28,2011-05-27,46.67,45.66616771
PRIME1ICBA,2011-05-28,2011-05-27,50.12,54.12292088
RELIANCE1,2011-05-28,2011-05-27,50.74,52.73671175
SEBL1STMF,2011-05-28,2011-05-27,45.25,42.24969938
TRUSTB1MF,2011-05-28,2011-05-27,47.34,49.34165237
1JANATAMF,2011-06-04,2011-06-03,46.76,52.75984574
1st ICB,2011-06-04,2011-06-03,205.56,211.5621559
1STPRIMFMF,2011-06-04,2011-06-03,48.90,50.90330749
2nd ICB,2011-06-04,2011-06-03,142.83,148.8310758
3rd ICB,2011-06-04,2011-06-03,110.80,114.7996424
4th ICB,2011-06-04,2011-06-03,125.64,124.6389551
5th ICB,2011-06-04,2011-06-03,92.40,96.40268989
6th ICB,2011-06-04,2011-06-03,76.56,75.5630247
7th ICB,2011-06-04,2011-06-03,79.47,84.46551926
8th ICB,2011-06-04,2011-06-03,68.38,68.38031847
ABB1STMF ,2011-06-04,2011-06-03,48.08,52.07939186
AIBL1STIMF,2011-06-04,2011-06-03,46.87,48.87456938
AIMS1STMF,2011-06-04,2011-06-03,47.46,52.46265719
DBH1STMF,2011-06-04,2011-06-03,46.90,48.89724907
EBL1STMF,2011-06-04,2011-06-03,52.04,55.03923956
EBLNRBMF,2011-06-04,2011-06-03,46.44,50.43800631
EXIM1STMF,2011-06-04,2011-06-03,52.78,57.78497473
FBFIF,2011-06-04,2011-06-03,47.21,48.20587424
GRAMEEN1,2011-06-04,2011-06-03,52.88,57.87790777
GRAMEENS2,2011-06-04,2011-06-03,52.37,57.37061777
GREENDELMF,2011-06-04,2011-06-03,41.46,41.45673375
ICB1STNRB,2011-06-04,2011-06-03,74.59,76.58615203
ICB2NDNRB,2011-06-04,2011-06-03,49.91,52.90714964
ICB3RDNRB,2011-06-04,2011-06-03,48.07,49.07299465
ICBAMCL2ND,2011-06-04,2011-06-03,48.98,54.98157251
ICBEPMF1S1,2011-06-04,2011-06-03,50.33,49.32615304
ICBISLAMIC,2011-06-04,2011-06-03,61.65,63.64991285
ICBSONALI1,2011-06-04,2011-06-03,49.58,55.57541837
IFIC1STMF,2011-06-04,2011-06-03,47.96,53.96052669
IFILISLMF1,2011-06-04,2011-06-03,41.40,44.3953891
LRGLOBMF1,2011-06-04,2011-06-03,47.30,47.30180314
MBL1STMF,2011-06-04,2011-06-03,45.95,44.94927023
 NCCBLMF1 ,2011-06-04,2011-06-03,45.90,45.89782502
NLI1STMF ,2011-06-04,2011-06-03,47.06,49.06165463
PF1STMF,2011-06-04,2011-06-03,47.56,51.55527343
PHPMF1,2011-06-04,2011-06-03,46.97,50.96677376
POPULAR1MF,2011-06-04,2011-06-03,47.48,51.48347617
PRIME1ICBA,2011-06-04,2011-06-03,50.87,53.87327198
RELIANCE1,2011-06-04,2011-06-03,51.58,54.57831657
SEBL1STMF,2011-06-04,2011-06-03,45.42,51.42008459
TRUSTB1MF,2011-06-04,2011-06-03,48.17,54.16655925
1JANATAMF,2011-06-11,2011-06-10,47.57,45.57232104
1st ICB,2011-06-11,2011-06-10,206.11,212.1127002
1STPRIMFMF,2011-06-11,2011-06-10,49.59,55.59343144
2nd ICB,2011-06-11,2011-06-10,143.13,143.1291473
3rd ICB,2011-06-11,2011-06-10,111.45,115.4538582
4th ICB,2011-06-11,2011-06-10,125.78,125.7827467
5th ICB,2011-06-11,2011-06-10,92.82,94.81569835
6th ICB,2011-06-11,2011-06-10,77.29,81.29209828
7th ICB,2011-06-11,2011-06-10,79.73,84.73239255
8th ICB,2011-06-11,2011-06-10,69.24,72.24025226
ABB1STMF ,2011-06-11,2011-06-10,48.99,53.98982777
AIBL1STIMF,2011-06-11,2011-06-10,47.23,45.23333066
AIMS1STMF,2011-06-11,2011-06-10,47.73,45.7317296
DBH1STMF,2011-06-11,2011-06-10,47.28,46.27704421
EBL1STMF,2011-06-11,2011-06-10,52.62,53.61742247
EBLNRBMF,2011-06-11,2011-06-10,47.11,51.11313688
EXIM1STMF,2011-06-11,2011-06-10,53.25,56.24737319
FBFIF,2011-06-11,2011-06-10,47.99,45.99361122
GRAMEEN1,2011-06-11,2011-06-10,53.38,56.38069745
GRAMEENS2,2011-06-11,2011-06-10,52.58,56.58105657
GREENDELMF,2011-06-11,2011-06-10,41.64,46.64151954
ICB1STNRB,2011-06-11,2011-06-10,75.38,75.37732674
ICB2NDNRB,2011-06-11,2011-06-10,50.62,56.61727922
ICB3RDNRB,2011-06-11,2011-06-10,49.04,54.04215248
ICBAMCL2ND,2011-06-11,2011-06-10,49.19,54.19211258
ICBEPMF1S1,2011-06-11,2011-06-10,50.46,50.45743673
ICBISLAMIC,2011-06-11,2011-06-10,62.07,62.06892333
ICBSONALI1,2011-06-11,2011-06-10,50.32,52.3196812
IFIC1STMF,2011-06-11,2011-06-10,48.89,52.89436935
IFILISLMF1,2011-06-11,2011-06-10,41.88,47.87944427
LRGLOBMF1,2011-06-11,2011-06-10,47.32,49.32144331
MBL1STMF,2011-06-11,2011-06-10,46.81,50.81389538
 NCCBLMF1 ,2011-06-11,2011-06-10,46.78,44.78420105
NLI1STMF ,2011-06-11,2011-06-10,47.55,44.54905981
PF1STMF,2011-06-11,2011-06-10,47.82,45.82246142
